PSR ID	B(deg)	L(deg)	Period(s)	Pdot	Flux(photons/cm^2/s)	LowCut(GeV)	HighCut(GeV)	SpectralIndex	T-Zero(MJD)	Binary(Y/N)	NumBins	Lite1	Lite2	Lite3	Lite4	Lite5	Lite6	Lite7	Lite8	Lite9	Lite10	Lite11	Lite12	Lite13	Lite14	Lite15	Lite16	Lite17	Lite18	Lite19	Lite20	Lite21
GRS00619064	1.55E+00	1.76E+01	2.45E-01	2.87E-15	7.05E-11	1.00E-01	4.13E+01	6.67E-01	5.19E+04	N	21	5.30E-11	5.37E-11	5.56E-11	5.87E-11	6.27E-11	6.73E-11	7.21E-11	7.66E-11	8.04E-11	8.28E-11	8.37E-11	8.28E-11	8.04E-11	7.66E-11	7.21E-11	6.73E-11	6.27E-11	5.87E-11	5.56E-11	5.37E-11	5.30E-11
GRS11623797	-1.52E-01	3.01E+01	6.93E-02	8.81E-15	4.03E-07	1.00E-01	2.47E+01	1.45E+00	5.19E+04	N	21	2.08E-07	2.15E-07	2.39E-07	2.92E-07	4.55E-07	1.37E-06	1.25E-06	5.31E-09	3.13E-14	3.46E-22	1.78E-28	3.46E-22	3.13E-14	5.31E-09	1.25E-06	1.37E-06	4.55E-07	2.92E-07	2.39E-07	2.15E-07	2.08E-07
GRS00624757	6.56E-01	3.60E+02	7.37E-01	3.91E-14	1.01E-10	1.00E-01	1.12E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.36E-10	1.54E-09	2.36E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00626489	-3.56E-01	6.78E+00	8.46E-01	3.37E-14	1.64E-11	1.00E-01	1.21E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.61E-11	2.96E-10	1.61E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS01626845	7.74E-01	3.23E+02	1.04E+00	4.84E-14	5.92E-09	1.00E-01	1.01E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.82E-09	1.09E-07	4.82E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00631996	7.24E-01	2.45E+01	5.51E-01	8.84E-15	2.08E-11	1.00E-01	2.35E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.83E-11	2.60E-10	7.83E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00632506	-1.10E+01	3.17E+02	4.27E-01	2.19E-15	1.97E-10	1.00E-01	4.73E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.45E-11	1.95E-10	3.33E-10	4.73E-10	5.81E-10	6.23E-10	5.81E-10	4.73E-10	3.33E-10	1.95E-10	7.45E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00632658	-3.50E-01	3.50E+02	5.79E-01	1.62E-14	1.47E-10	1.00E-01	1.74E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.01E-10	5.39E-10	1.67E-09	5.39E-10	1.01E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00632789	1.84E+00	2.00E+01	3.05E-01	1.29E-15	2.67E-11	1.00E-01	6.17E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.67E-10	0.00E+00	2.67E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00634141	4.96E-02	2.35E+01	4.13E-01	1.87E-14	3.86E-10	1.00E-01	1.62E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.29E-12	1.36E-09	4.98E-09	1.36E-09	4.29E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00636261	1.66E+00	2.47E+02	6.50E-01	6.34E-14	4.89E-10	1.00E-01	8.79E+00	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.02E-10	2.80E-10	5.15E-10	8.02E-10	1.11E-09	1.36E-09	1.45E-09	1.36E-09	1.11E-09	8.02E-10	5.15E-10	2.80E-10	1.02E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
GRS00638627	1.80E+00	2.29E+02	4.14E-01	8.08E-15	3.17E-10	1.00E-01	2.46E+01	6.67E-01	5.19E+04	N	21	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.09E-11	1.89E-10	5.39E-10	1.33E-09	2.17E-09	1.33E-09	5.39E-10	1.89E-10	3.09E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
